id_campaign,dim_campaign_type,dim_region,dim_product,ds
13903,email,US_OR,Product8,2022-05-25
13904,google_ads,US_NY,Product8,2022-05-25
13905,google_ads,US_NY,Product8,2022-05-25
13906,facebook_ads,US_WA,Product8,2022-05-25
13907,other_ads,US_OR,Product8,2022-05-25
13908,other_ads,US_CA,Product8,2022-05-25
13909,other_ads,US_WA,Product8,2022-05-25
13910,google_ads,US_WA,Product8,2022-05-25
13911,google_ads,US_CA,Product8,2022-05-25
13912,email,US_NY,Product8,2022-05-26
13913,google_ads,US_WA,Product8,2022-05-26
13914,facebook_ads,US_CA,Product8,2022-05-26
13915,facebook_ads,US_CA,Product8,2022-05-26
13916,email,US_CA,Product8,2022-05-26
13917,google_ads,US_CA,Product8,2022-05-27
13918,other_ads,US_NY,Product8,2022-05-27
13919,google_ads,US_CA,Product8,2022-05-27
13920,email,US_OR,Product8,2022-05-27
13921,other_ads,US_NY,Product8,2022-05-27
13922,facebook_ads,US_NY,Product8,2022-05-27
13923,google_ads,US_WA,Product8,2022-05-27
13924,facebook_ads,US_NY,Product8,2022-05-28
13925,google_ads,US_CA,Product8,2022-05-28
13926,facebook_ads,US_NY,Product8,2022-05-28
13927,google_ads,US_OR,Product8,2022-05-28
13928,facebook_ads,US_CA,Product8,2022-05-28
13929,email,US_CA,Product8,2022-05-28
13930,other_ads,US_OR,Product8,2022-05-28
13931,google_ads,US_CA,Product8,2022-05-28
13932,google_ads,US_OR,Product8,2022-05-28
13933,other_ads,US_WA,Product8,2022-05-28
13934,email,US_CA,Product8,2022-05-28
13935,other_ads,US_NY,Product8,2022-05-29
13936,facebook_ads,US_OR,Product8,2022-05-29
13937,other_ads,US_NY,Product8,2022-05-29
13938,google_ads,US_NY,Product8,2022-05-29
13939,email,US_WA,Product8,2022-05-29
13940,other_ads,US_WA,Product8,2022-05-29
13941,email,US_CA,Product8,2022-05-29
13942,email,US_WA,Product8,2022-05-29
13943,facebook_ads,US_NY,Product8,2022-05-29
13944,other_ads,US_CA,Product8,2022-05-29
13945,other_ads,US_WA,Product8,2022-05-29
13946,email,US_CA,Product8,2022-05-29
13947,email,US_CA,Product8,2022-05-29
13948,google_ads,US_CA,Product8,2022-05-29
13949,email,US_CA,Product8,2022-05-29
13950,other_ads,US_WA,Product8,2022-05-29
13951,email,US_CA,Product8,2022-05-29
13952,google_ads,US_OR,Product8,2022-05-29
13953,facebook_ads,US_WA,Product8,2022-05-30
13954,google_ads,US_WA,Product8,2022-05-30
13955,email,US_OR,Product8,2022-05-30
13956,other_ads,US_NY,Product8,2022-05-30
13957,facebook_ads,US_WA,Product8,2022-05-30
13958,google_ads,US_NY,Product8,2022-05-30
13959,google_ads,US_CA,Product8,2022-05-30
13960,facebook_ads,US_WA,Product8,2022-05-30
13961,facebook_ads,US_CA,Product8,2022-05-30
13962,email,US_WA,Product8,2022-05-30
13963,email,US_OR,Product8,2022-05-30
13964,google_ads,US_NY,Product8,2022-05-30
13965,other_ads,US_CA,Product8,2022-05-30
13966,facebook_ads,US_OR,Product8,2022-05-31
13967,email,US_NY,Product8,2022-05-31
13968,email,US_WA,Product8,2022-05-31
13969,email,US_WA,Product8,2022-05-31
13970,email,US_OR,Product8,2022-05-31
13971,google_ads,US_NY,Product8,2022-05-31
13972,google_ads,US_OR,Product8,2022-05-31
13973,other_ads,US_NY,Product8,2022-05-31
13974,email,US_WA,Product8,2022-05-31
13975,facebook_ads,US_NY,Product8,2022-05-31
13976,google_ads,US_NY,Product8,2022-05-31
13977,google_ads,US_WA,Product8,2022-05-31
13978,email,US_NY,Product8,2022-05-31
13979,facebook_ads,US_OR,Product8,2022-05-31
13980,email,US_NY,Product8,2022-05-31
13981,facebook_ads,US_NY,Product8,2022-05-31
13982,other_ads,US_NY,Product8,2022-05-31
13983,google_ads,US_WA,Product8,2022-05-31
13984,other_ads,US_NY,Product8,2022-05-31
13985,facebook_ads,US_NY,Product8,2022-06-01
13986,facebook_ads,US_WA,Product8,2022-06-01
13987,email,US_OR,Product8,2022-06-01
13988,facebook_ads,US_NY,Product8,2022-06-01
13989,facebook_ads,US_CA,Product8,2022-06-01
13990,email,US_OR,Product8,2022-06-01
13991,google_ads,US_CA,Product8,2022-06-01
13992,other_ads,US_WA,Product8,2022-06-01
13993,other_ads,US_WA,Product8,2022-06-01
13994,email,US_WA,Product8,2022-06-02
13995,other_ads,US_WA,Product8,2022-06-02
13996,facebook_ads,US_WA,Product8,2022-06-02
13997,other_ads,US_WA,Product8,2022-06-02
13998,email,US_WA,Product8,2022-06-02
13999,email,US_WA,Product8,2022-06-02
14000,email,US_CA,Product8,2022-06-02
14001,facebook_ads,US_NY,Product8,2022-06-02
14002,google_ads,US_NY,Product8,2022-06-02
14003,google_ads,US_WA,Product8,2022-06-02
14004,email,US_CA,Product8,2022-06-02
14005,email,US_WA,Product8,2022-06-02
14006,other_ads,US_CA,Product8,2022-06-02
14007,other_ads,US_OR,Product8,2022-06-03
14008,email,US_WA,Product8,2022-06-03
14009,google_ads,US_WA,Product8,2022-06-03
14010,other_ads,US_CA,Product8,2022-06-03
14011,other_ads,US_OR,Product8,2022-06-03
14012,google_ads,US_OR,Product8,2022-06-03
14013,facebook_ads,US_CA,Product8,2022-06-04
14014,other_ads,US_NY,Product8,2022-06-04
14015,facebook_ads,US_CA,Product8,2022-06-04
14016,facebook_ads,US_NY,Product8,2022-06-04
14017,email,US_WA,Product8,2022-06-04
14018,google_ads,US_NY,Product8,2022-06-04
14019,other_ads,US_WA,Product8,2022-06-04
14020,google_ads,US_NY,Product8,2022-06-04
14021,email,US_OR,Product8,2022-06-04
14022,email,US_WA,Product8,2022-06-04
14023,facebook_ads,US_NY,Product8,2022-06-05
14024,facebook_ads,US_NY,Product8,2022-06-05
14025,google_ads,US_WA,Product8,2022-06-05
14026,google_ads,US_CA,Product8,2022-06-05
14027,google_ads,US_NY,Product8,2022-06-05
14028,email,US_OR,Product8,2022-06-05
14029,facebook_ads,US_CA,Product8,2022-06-05
14030,facebook_ads,US_WA,Product8,2022-06-05
14031,google_ads,US_WA,Product8,2022-06-05
14032,other_ads,US_OR,Product8,2022-06-05
14033,email,US_CA,Product8,2022-06-05
14034,email,US_NY,Product8,2022-06-05
14035,other_ads,US_CA,Product8,2022-06-05
14036,email,US_OR,Product8,2022-06-05
14037,other_ads,US_NY,Product8,2022-06-05
14038,other_ads,US_NY,Product8,2022-06-06
14039,email,US_NY,Product8,2022-06-06
14040,email,US_OR,Product8,2022-06-06
14041,other_ads,US_OR,Product8,2022-06-06
14042,google_ads,US_NY,Product8,2022-06-06
14043,other_ads,US_WA,Product8,2022-06-06
14044,google_ads,US_OR,Product8,2022-06-06
14045,google_ads,US_WA,Product8,2022-06-06
14046,facebook_ads,US_WA,Product8,2022-06-06
14047,email,US_WA,Product8,2022-06-06
14048,facebook_ads,US_NY,Product8,2022-06-06
14049,email,US_CA,Product8,2022-06-06
14050,email,US_CA,Product8,2022-06-06
14051,facebook_ads,US_WA,Product8,2022-06-06
14052,google_ads,US_CA,Product8,2022-06-06
14053,other_ads,US_WA,Product8,2022-06-06
14054,facebook_ads,US_WA,Product8,2022-06-06
14055,other_ads,US_OR,Product8,2022-06-07
14056,facebook_ads,US_WA,Product8,2022-06-07
14057,email,US_OR,Product8,2022-06-07
14058,email,US_WA,Product8,2022-06-07
14059,facebook_ads,US_WA,Product8,2022-06-07
14060,other_ads,US_OR,Product8,2022-06-07
14061,other_ads,US_NY,Product8,2022-06-07
14062,other_ads,US_OR,Product8,2022-06-07
14063,email,US_CA,Product8,2022-06-07
14064,facebook_ads,US_CA,Product8,2022-06-07
14065,facebook_ads,US_CA,Product8,2022-06-07
14066,google_ads,US_WA,Product8,2022-06-07
14067,facebook_ads,US_CA,Product8,2022-06-07
14068,email,US_WA,Product8,2022-06-08
14069,google_ads,US_OR,Product8,2022-06-08
14070,google_ads,US_OR,Product8,2022-06-08
14071,facebook_ads,US_NY,Product8,2022-06-08
14072,facebook_ads,US_NY,Product8,2022-06-08
14073,facebook_ads,US_WA,Product8,2022-06-09
14074,other_ads,US_WA,Product8,2022-06-09
14075,facebook_ads,US_WA,Product8,2022-06-09
14076,facebook_ads,US_NY,Product8,2022-06-09
14077,email,US_CA,Product8,2022-06-09
14078,facebook_ads,US_CA,Product8,2022-06-09
14079,other_ads,US_WA,Product8,2022-06-09
14080,facebook_ads,US_CA,Product8,2022-06-09
14081,facebook_ads,US_NY,Product8,2022-06-09
14082,email,US_NY,Product8,2022-06-09
14083,google_ads,US_WA,Product8,2022-06-10
14084,other_ads,US_OR,Product8,2022-06-10
14085,other_ads,US_WA,Product8,2022-06-10
14086,other_ads,US_CA,Product8,2022-06-10
14087,facebook_ads,US_CA,Product8,2022-06-10
14088,other_ads,US_NY,Product8,2022-06-10
14089,other_ads,US_CA,Product8,2022-06-10
14090,facebook_ads,US_WA,Product8,2022-06-10
14091,other_ads,US_NY,Product8,2022-06-10
14092,facebook_ads,US_OR,Product8,2022-06-10
14093,google_ads,US_CA,Product8,2022-06-10
14094,facebook_ads,US_NY,Product8,2022-06-10
14095,email,US_NY,Product8,2022-06-10
14096,other_ads,US_NY,Product8,2022-06-10
14097,email,US_NY,Product8,2022-06-11
14098,other_ads,US_NY,Product8,2022-06-11
14099,other_ads,US_CA,Product8,2022-06-11
14100,other_ads,US_WA,Product8,2022-06-11
14101,email,US_WA,Product8,2022-06-11
14102,facebook_ads,US_NY,Product8,2022-06-11
14103,facebook_ads,US_OR,Product8,2022-06-11
14104,facebook_ads,US_OR,Product8,2022-06-11
14105,google_ads,US_WA,Product8,2022-06-11
14106,email,US_WA,Product8,2022-06-11
14107,other_ads,US_OR,Product8,2022-06-11
14108,google_ads,US_WA,Product8,2022-06-11
14109,facebook_ads,US_OR,Product8,2022-06-11
14110,facebook_ads,US_WA,Product8,2022-06-11
14111,google_ads,US_OR,Product8,2022-06-12
14112,email,US_NY,Product8,2022-06-12
14113,facebook_ads,US_OR,Product8,2022-06-12
14114,google_ads,US_NY,Product8,2022-06-12
14115,facebook_ads,US_CA,Product8,2022-06-12
14116,email,US_CA,Product8,2022-06-12
14117,other_ads,US_OR,Product8,2022-06-12
14118,other_ads,US_OR,Product8,2022-06-12
14119,facebook_ads,US_NY,Product8,2022-06-12
14120,other_ads,US_OR,Product8,2022-06-12
14121,facebook_ads,US_OR,Product8,2022-06-12
14122,email,US_WA,Product8,2022-06-13
14123,google_ads,US_OR,Product8,2022-06-13
14124,other_ads,US_CA,Product8,2022-06-13
14125,email,US_CA,Product8,2022-06-13
14126,other_ads,US_CA,Product8,2022-06-13
14127,other_ads,US_CA,Product8,2022-06-13
14128,email,US_NY,Product8,2022-06-13
14129,email,US_OR,Product8,2022-06-13
14130,facebook_ads,US_WA,Product8,2022-06-13
14131,email,US_CA,Product8,2022-06-13
14132,facebook_ads,US_OR,Product8,2022-06-13
14133,facebook_ads,US_NY,Product8,2022-06-13
14134,google_ads,US_OR,Product8,2022-06-14
14135,other_ads,US_CA,Product8,2022-06-14
14136,google_ads,US_WA,Product8,2022-06-14
14137,google_ads,US_NY,Product8,2022-06-14
14138,other_ads,US_OR,Product8,2022-06-14
14139,google_ads,US_NY,Product8,2022-06-14
14140,other_ads,US_OR,Product8,2022-06-14
14141,google_ads,US_WA,Product8,2022-06-14
14142,other_ads,US_WA,Product8,2022-06-14
14143,google_ads,US_NY,Product8,2022-06-14
14144,email,US_CA,Product8,2022-06-14
14145,facebook_ads,US_NY,Product8,2022-06-14
14146,facebook_ads,US_WA,Product8,2022-06-15
14147,google_ads,US_NY,Product8,2022-06-15
14148,facebook_ads,US_WA,Product8,2022-06-15
14149,other_ads,US_CA,Product8,2022-06-15
14150,email,US_NY,Product8,2022-06-15
14151,facebook_ads,US_OR,Product8,2022-06-15
14152,email,US_NY,Product8,2022-06-15
14153,other_ads,US_CA,Product8,2022-06-15
14154,email,US_NY,Product8,2022-06-15
14155,email,US_OR,Product8,2022-06-16
14156,facebook_ads,US_NY,Product8,2022-06-16
14157,google_ads,US_CA,Product8,2022-06-16
14158,facebook_ads,US_OR,Product8,2022-06-16
14159,other_ads,US_CA,Product8,2022-06-16
14160,google_ads,US_OR,Product8,2022-06-16
14161,other_ads,US_WA,Product8,2022-06-16
14162,google_ads,US_NY,Product8,2022-06-16
14163,email,US_CA,Product8,2022-06-16
14164,facebook_ads,US_WA,Product8,2022-06-16
14165,email,US_CA,Product8,2022-06-17
14166,facebook_ads,US_CA,Product8,2022-06-17
14167,email,US_OR,Product8,2022-06-17
14168,facebook_ads,US_CA,Product8,2022-06-17
14169,email,US_NY,Product8,2022-06-17
14170,facebook_ads,US_CA,Product8,2022-06-17
14171,google_ads,US_WA,Product8,2022-06-17
14172,google_ads,US_CA,Product8,2022-06-17
14173,facebook_ads,US_OR,Product8,2022-06-17
14174,google_ads,US_NY,Product8,2022-06-17
14175,other_ads,US_CA,Product8,2022-06-17
14176,email,US_OR,Product8,2022-06-17
14177,google_ads,US_NY,Product8,2022-06-17
14178,email,US_OR,Product8,2022-06-17
14179,google_ads,US_CA,Product8,2022-06-17
14180,google_ads,US_WA,Product8,2022-06-18
14181,facebook_ads,US_WA,Product8,2022-06-18
14182,google_ads,US_NY,Product8,2022-06-18
14183,email,US_CA,Product8,2022-06-18
14184,other_ads,US_OR,Product8,2022-06-18
14185,email,US_NY,Product8,2022-06-18
14186,other_ads,US_NY,Product8,2022-06-19
14187,other_ads,US_WA,Product8,2022-06-19
14188,other_ads,US_WA,Product8,2022-06-19
14189,google_ads,US_NY,Product8,2022-06-19
14190,email,US_NY,Product8,2022-06-19
14191,email,US_OR,Product8,2022-06-19
14192,google_ads,US_WA,Product8,2022-06-19
14193,facebook_ads,US_CA,Product8,2022-06-19
14194,facebook_ads,US_NY,Product8,2022-06-19
14195,facebook_ads,US_WA,Product8,2022-06-19
14196,other_ads,US_OR,Product8,2022-06-19
14197,facebook_ads,US_OR,Product8,2022-06-19
14198,facebook_ads,US_CA,Product8,2022-06-19
14199,other_ads,US_WA,Product8,2022-06-19
14200,other_ads,US_NY,Product8,2022-06-20
14201,other_ads,US_CA,Product8,2022-06-20
14202,other_ads,US_WA,Product8,2022-06-20
14203,facebook_ads,US_CA,Product8,2022-06-20
14204,other_ads,US_NY,Product8,2022-06-20
14205,google_ads,US_WA,Product8,2022-06-20
14206,other_ads,US_OR,Product8,2022-06-20
14207,other_ads,US_OR,Product8,2022-06-20
14208,google_ads,US_OR,Product8,2022-06-20
14209,google_ads,US_CA,Product8,2022-06-20
14210,facebook_ads,US_NY,Product8,2022-06-20
14211,email,US_WA,Product8,2022-06-20
14212,google_ads,US_OR,Product8,2022-06-20
14213,google_ads,US_OR,Product8,2022-06-21
14214,email,US_OR,Product8,2022-06-21
14215,facebook_ads,US_WA,Product8,2022-06-21
14216,other_ads,US_NY,Product8,2022-06-21
14217,email,US_NY,Product8,2022-06-21
14218,other_ads,US_NY,Product8,2022-06-21
14219,facebook_ads,US_CA,Product8,2022-06-21
14220,email,US_WA,Product8,2022-06-22
14221,email,US_OR,Product8,2022-06-22
14222,other_ads,US_OR,Product8,2022-06-22
14223,google_ads,US_OR,Product8,2022-06-22
14224,facebook_ads,US_CA,Product8,2022-06-22
14225,google_ads,US_WA,Product8,2022-06-22
14226,google_ads,US_CA,Product8,2022-06-22
14227,google_ads,US_NY,Product8,2022-06-23
14228,facebook_ads,US_CA,Product8,2022-06-23
14229,facebook_ads,US_OR,Product8,2022-06-23
14230,other_ads,US_CA,Product8,2022-06-23
14231,google_ads,US_OR,Product8,2022-06-23
14232,other_ads,US_WA,Product8,2022-06-23
14233,facebook_ads,US_OR,Product8,2022-06-23
14234,other_ads,US_CA,Product8,2022-06-23
14235,other_ads,US_WA,Product8,2022-06-23
14236,email,US_OR,Product8,2022-06-23
14237,google_ads,US_NY,Product8,2022-06-23
14238,email,US_WA,Product8,2022-06-24
14239,google_ads,US_NY,Product8,2022-06-24
14240,email,US_OR,Product8,2022-06-24
14241,email,US_NY,Product8,2022-06-24
14242,facebook_ads,US_OR,Product8,2022-06-24
14243,email,US_OR,Product8,2022-06-24
14244,google_ads,US_WA,Product8,2022-06-25
14245,facebook_ads,US_OR,Product8,2022-06-25
14246,other_ads,US_WA,Product8,2022-06-25
14247,google_ads,US_NY,Product8,2022-06-25
14248,google_ads,US_NY,Product8,2022-06-25
14249,google_ads,US_CA,Product8,2022-06-26
14250,other_ads,US_CA,Product8,2022-06-26
14251,google_ads,US_NY,Product8,2022-06-26
14252,email,US_WA,Product8,2022-06-26
14253,google_ads,US_CA,Product8,2022-06-26
14254,facebook_ads,US_CA,Product8,2022-06-26
14255,email,US_NY,Product8,2022-06-26
14256,facebook_ads,US_OR,Product8,2022-06-27
14257,google_ads,US_WA,Product8,2022-06-27
14258,email,US_CA,Product8,2022-06-27
14259,other_ads,US_CA,Product8,2022-06-27
14260,email,US_NY,Product8,2022-06-27
14261,google_ads,US_NY,Product8,2022-06-28
14262,google_ads,US_WA,Product8,2022-06-28
14263,facebook_ads,US_NY,Product8,2022-06-28
14264,other_ads,US_WA,Product8,2022-06-28
14265,other_ads,US_CA,Product8,2022-06-28
14266,google_ads,US_NY,Product8,2022-06-28
14267,other_ads,US_OR,Product8,2022-06-29
14268,other_ads,US_CA,Product8,2022-06-29
14269,other_ads,US_OR,Product8,2022-06-29
14270,google_ads,US_OR,Product8,2022-06-29
14271,facebook_ads,US_NY,Product8,2022-06-29
14272,facebook_ads,US_CA,Product9,2022-01-01
14273,other_ads,US_NY,Product9,2022-01-01
14274,facebook_ads,US_CA,Product9,2022-01-01
14275,other_ads,US_OR,Product9,2022-01-01
14276,facebook_ads,US_WA,Product9,2022-01-01
14277,facebook_ads,US_OR,Product9,2022-01-01
14278,facebook_ads,US_OR,Product9,2022-01-01
14279,facebook_ads,US_NY,Product9,2022-01-01
14280,other_ads,US_OR,Product9,2022-01-01
14281,other_ads,US_OR,Product9,2022-01-02
14282,google_ads,US_NY,Product9,2022-01-02
14283,facebook_ads,US_NY,Product9,2022-01-02
14284,other_ads,US_NY,Product9,2022-01-02
14285,facebook_ads,US_CA,Product9,2022-01-02
14286,email,US_WA,Product9,2022-01-02
14287,email,US_NY,Product9,2022-01-02
14288,facebook_ads,US_OR,Product9,2022-01-02
14289,email,US_WA,Product9,2022-01-02
14290,email,US_NY,Product9,2022-01-02
14291,facebook_ads,US_WA,Product9,2022-01-02
14292,google_ads,US_WA,Product9,2022-01-02
14293,google_ads,US_NY,Product9,2022-01-02
14294,other_ads,US_OR,Product9,2022-01-03
14295,google_ads,US_OR,Product9,2022-01-03
14296,google_ads,US_CA,Product9,2022-01-03
14297,google_ads,US_NY,Product9,2022-01-03
14298,facebook_ads,US_NY,Product9,2022-01-03
14299,google_ads,US_CA,Product9,2022-01-03
14300,facebook_ads,US_WA,Product9,2022-01-03
14301,google_ads,US_NY,Product9,2022-01-03
14302,facebook_ads,US_NY,Product9,2022-01-04
14303,facebook_ads,US_NY,Product9,2022-01-04
14304,email,US_NY,Product9,2022-01-04
14305,email,US_WA,Product9,2022-01-04
14306,email,US_OR,Product9,2022-01-04
14307,email,US_NY,Product9,2022-01-04
14308,email,US_NY,Product9,2022-01-04
14309,email,US_OR,Product9,2022-01-04
14310,facebook_ads,US_NY,Product9,2022-01-04
14311,facebook_ads,US_CA,Product9,2022-01-05
14312,email,US_OR,Product9,2022-01-05
14313,facebook_ads,US_NY,Product9,2022-01-05
14314,facebook_ads,US_OR,Product9,2022-01-05
14315,email,US_OR,Product9,2022-01-05
14316,facebook_ads,US_WA,Product9,2022-01-05
14317,facebook_ads,US_WA,Product9,2022-01-05
14318,facebook_ads,US_CA,Product9,2022-01-05
14319,email,US_OR,Product9,2022-01-05
14320,other_ads,US_NY,Product9,2022-01-05
14321,email,US_WA,Product9,2022-01-05
14322,other_ads,US_NY,Product9,2022-01-06
14323,google_ads,US_WA,Product9,2022-01-06
14324,facebook_ads,US_WA,Product9,2022-01-06
14325,other_ads,US_CA,Product9,2022-01-06
14326,other_ads,US_OR,Product9,2022-01-06
14327,email,US_OR,Product9,2022-01-06
14328,email,US_CA,Product9,2022-01-06
14329,google_ads,US_CA,Product9,2022-01-06
14330,google_ads,US_CA,Product9,2022-01-06
14331,facebook_ads,US_NY,Product9,2022-01-07
14332,email,US_OR,Product9,2022-01-07
14333,email,US_OR,Product9,2022-01-07
14334,facebook_ads,US_CA,Product9,2022-01-07
14335,facebook_ads,US_CA,Product9,2022-01-07
14336,facebook_ads,US_CA,Product9,2022-01-07
14337,email,US_WA,Product9,2022-01-07
14338,google_ads,US_WA,Product9,2022-01-07
14339,facebook_ads,US_CA,Product9,2022-01-07
14340,facebook_ads,US_NY,Product9,2022-01-07
14341,google_ads,US_CA,Product9,2022-01-07
14342,other_ads,US_NY,Product9,2022-01-07
14343,email,US_CA,Product9,2022-01-07
14344,facebook_ads,US_CA,Product9,2022-01-08
14345,google_ads,US_CA,Product9,2022-01-08
14346,google_ads,US_WA,Product9,2022-01-08
14347,other_ads,US_WA,Product9,2022-01-08
14348,google_ads,US_WA,Product9,2022-01-08
14349,facebook_ads,US_OR,Product9,2022-01-08
14350,email,US_NY,Product9,2022-01-08
14351,email,US_WA,Product9,2022-01-08
14352,email,US_NY,Product9,2022-01-09
14353,email,US_CA,Product9,2022-01-09
14354,google_ads,US_CA,Product9,2022-01-09
14355,email,US_CA,Product9,2022-01-09
14356,facebook_ads,US_CA,Product9,2022-01-09
14357,email,US_CA,Product9,2022-01-09
14358,email,US_NY,Product9,2022-01-09
14359,email,US_OR,Product9,2022-01-09
14360,facebook_ads,US_OR,Product9,2022-01-09
14361,facebook_ads,US_CA,Product9,2022-01-09
14362,email,US_OR,Product9,2022-01-09
14363,email,US_WA,Product9,2022-01-09
14364,facebook_ads,US_WA,Product9,2022-01-09
14365,other_ads,US_OR,Product9,2022-01-10
14366,email,US_OR,Product9,2022-01-10
14367,google_ads,US_WA,Product9,2022-01-10
14368,google_ads,US_OR,Product9,2022-01-10
14369,facebook_ads,US_OR,Product9,2022-01-10
14370,google_ads,US_CA,Product9,2022-01-11
14371,facebook_ads,US_CA,Product9,2022-01-11
14372,google_ads,US_CA,Product9,2022-01-11
14373,facebook_ads,US_NY,Product9,2022-01-11
14374,facebook_ads,US_WA,Product9,2022-01-11
14375,facebook_ads,US_WA,Product9,2022-01-11
14376,email,US_CA,Product9,2022-01-11
14377,facebook_ads,US_CA,Product9,2022-01-12
14378,email,US_WA,Product9,2022-01-12
14379,facebook_ads,US_OR,Product9,2022-01-12
14380,other_ads,US_NY,Product9,2022-01-12
14381,google_ads,US_NY,Product9,2022-01-12
14382,google_ads,US_CA,Product9,2022-01-12
14383,google_ads,US_NY,Product9,2022-01-12
14384,other_ads,US_NY,Product9,2022-01-12
14385,other_ads,US_NY,Product9,2022-01-12
14386,other_ads,US_OR,Product9,2022-01-12
14387,other_ads,US_NY,Product9,2022-01-12
14388,other_ads,US_OR,Product9,2022-01-12
14389,email,US_NY,Product9,2022-01-12
14390,other_ads,US_WA,Product9,2022-01-13
14391,other_ads,US_CA,Product9,2022-01-13
14392,google_ads,US_CA,Product9,2022-01-13
14393,email,US_WA,Product9,2022-01-13
14394,facebook_ads,US_NY,Product9,2022-01-13
14395,email,US_WA,Product9,2022-01-14
14396,email,US_CA,Product9,2022-01-14
14397,google_ads,US_CA,Product9,2022-01-14
14398,google_ads,US_NY,Product9,2022-01-14
14399,google_ads,US_OR,Product9,2022-01-14
14400,email,US_CA,Product9,2022-01-14
14401,other_ads,US_OR,Product9,2022-01-14
14402,email,US_CA,Product9,2022-01-14
14403,email,US_WA,Product9,2022-01-14
14404,other_ads,US_CA,Product9,2022-01-14
14405,email,US_NY,Product9,2022-01-14
14406,email,US_NY,Product9,2022-01-14
14407,google_ads,US_NY,Product9,2022-01-14
14408,facebook_ads,US_OR,Product9,2022-01-15
14409,other_ads,US_CA,Product9,2022-01-15
14410,facebook_ads,US_OR,Product9,2022-01-15
14411,email,US_OR,Product9,2022-01-15
14412,email,US_NY,Product9,2022-01-15
14413,email,US_OR,Product9,2022-01-15
14414,email,US_OR,Product9,2022-01-15
14415,email,US_OR,Product9,2022-01-15
14416,facebook_ads,US_CA,Product9,2022-01-15
14417,google_ads,US_NY,Product9,2022-01-16
14418,google_ads,US_WA,Product9,2022-01-16
14419,facebook_ads,US_OR,Product9,2022-01-16
14420,email,US_CA,Product9,2022-01-16
14421,other_ads,US_OR,Product9,2022-01-16
14422,facebook_ads,US_OR,Product9,2022-01-16
14423,google_ads,US_CA,Product9,2022-01-16
14424,other_ads,US_OR,Product9,2022-01-16
14425,other_ads,US_OR,Product9,2022-01-16
14426,google_ads,US_CA,Product9,2022-01-16
14427,google_ads,US_OR,Product9,2022-01-16
14428,other_ads,US_OR,Product9,2022-01-16
14429,google_ads,US_OR,Product9,2022-01-16
14430,email,US_OR,Product9,2022-01-16
14431,other_ads,US_NY,Product9,2022-01-16
14432,email,US_CA,Product9,2022-01-16
14433,facebook_ads,US_CA,Product9,2022-01-16
14434,email,US_NY,Product9,2022-01-16
14435,other_ads,US_WA,Product9,2022-01-16
14436,other_ads,US_CA,Product9,2022-01-17
14437,google_ads,US_WA,Product9,2022-01-17
14438,other_ads,US_NY,Product9,2022-01-17
14439,facebook_ads,US_WA,Product9,2022-01-17
14440,google_ads,US_OR,Product9,2022-01-17
14441,google_ads,US_NY,Product9,2022-01-17
14442,email,US_OR,Product9,2022-01-17
14443,email,US_WA,Product9,2022-01-17
14444,other_ads,US_OR,Product9,2022-01-18
14445,other_ads,US_OR,Product9,2022-01-18
14446,facebook_ads,US_OR,Product9,2022-01-18
14447,email,US_WA,Product9,2022-01-18
14448,google_ads,US_WA,Product9,2022-01-18
14449,google_ads,US_OR,Product9,2022-01-18
14450,other_ads,US_CA,Product9,2022-01-18
14451,google_ads,US_OR,Product9,2022-01-18
14452,email,US_WA,Product9,2022-01-18
14453,facebook_ads,US_CA,Product9,2022-01-18
14454,email,US_OR,Product9,2022-01-18
14455,google_ads,US_CA,Product9,2022-01-18
14456,facebook_ads,US_WA,Product9,2022-01-18
14457,other_ads,US_WA,Product9,2022-01-18
14458,google_ads,US_WA,Product9,2022-01-18
14459,google_ads,US_CA,Product9,2022-01-18
14460,facebook_ads,US_WA,Product9,2022-01-18
14461,google_ads,US_WA,Product9,2022-01-18
14462,facebook_ads,US_OR,Product9,2022-01-19
14463,google_ads,US_CA,Product9,2022-01-19
14464,google_ads,US_NY,Product9,2022-01-19
14465,email,US_CA,Product9,2022-01-19
14466,google_ads,US_CA,Product9,2022-01-19
14467,facebook_ads,US_OR,Product9,2022-01-19
14468,other_ads,US_NY,Product9,2022-01-19
14469,google_ads,US_WA,Product9,2022-01-19
14470,google_ads,US_OR,Product9,2022-01-19
14471,facebook_ads,US_OR,Product9,2022-01-20
14472,email,US_CA,Product9,2022-01-20
14473,facebook_ads,US_WA,Product9,2022-01-20
14474,email,US_CA,Product9,2022-01-20
14475,facebook_ads,US_OR,Product9,2022-01-20
14476,email,US_NY,Product9,2022-01-20
14477,other_ads,US_NY,Product9,2022-01-20
14478,email,US_OR,Product9,2022-01-20
14479,google_ads,US_NY,Product9,2022-01-20
14480,other_ads,US_NY,Product9,2022-01-20
14481,email,US_CA,Product9,2022-01-20
14482,other_ads,US_WA,Product9,2022-01-20
14483,other_ads,US_NY,Product9,2022-01-20
14484,email,US_WA,Product9,2022-01-20
14485,other_ads,US_WA,Product9,2022-01-20
14486,email,US_OR,Product9,2022-01-20
14487,email,US_NY,Product9,2022-01-20
14488,facebook_ads,US_NY,Product9,2022-01-20
14489,facebook_ads,US_OR,Product9,2022-01-20
14490,google_ads,US_WA,Product9,2022-01-21
